Preview,Collection,Obs. ID,Product ID,RA (J2000.0),Dec. (J2000.0),Start Date,Instrument,Int. Time,Target Name,Filter,Cal. Lev.,Obs. Type,Min. Wavelength,Max. Wavelength,Proposal ID,P.I. Name,Data Release,Field of View,Polygon,Pixel Scale,Resolving Power,End Date,Data Type,Moving Target,Provenance Name,Intent,Target Type,Target Standard,Target Keywords,Sequence Number,Algorithm Name,Proposal Title,Proposal Keywords,IQ,Instrument Keywords,Tau,Molecule,Transition,Proposal Project,Band,Prov. Version,Prov. Project,Prov. Run ID,Prov. Last Executed,Rest-frame Energy,Quality,Publisher ID
caom:CFHT/827127,CFHT,827127.0,827127p,36.49098118176182,-4.5018284885046285,53705.327880900004,MegaPrime,300.083,D1,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05BL01,Deep_Synoptic CFHTLS,2007-01-01T00:00:00.000,0.9807785458549532,polygon 36.873245176758964 -4.001481259435806 36.984494123550704 -4.008013909783855 36.983463137386586 -4.999407729951301 35.999957950614906 -5.003076179291838 35.996917190931086 -4.004150028208173,0.1860835257078656,4.4221514508099995,53705.33135408287,image,0.0,ELIXIR,science,,0.0,,827127.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Bm04,2006-01-09T13:46:57.000,,,ivo://cadc.nrc.ca/CFHT?827127/827127p
caom:CFHT/827127,CFHT,827127.0,827127p,36.49098118176182,-4.5018284885046285,53705.327880900004,MegaPrime,300.083,D1,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05BL01,Deep_Synoptic CFHTLS,2007-01-01T00:00:00.000,0.9807785458549532,polygon 36.873245176758964 -4.001481259435806 36.984494123550704 -4.008013909783855 36.983463137386586 -4.999407729951301 35.999957950614906 -5.003076179291838 35.996917190931086 -4.004150028208173,0.1860835257078656,4.4221514508099995,53705.33135408287,image,0.0,ELIXIR,science,,0.0,,827127.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Bm04,2006-01-09T13:46:57.000,,,ivo://cadc.nrc.ca/CFHT?827127/827127p
caom:CFHT/827128,CFHT,827128.0,827128p,36.500442167889936,-4.521981006826892,53705.3320097,MegaPrime,300.08100000000013,D1,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05BL01,Deep_Synoptic CFHTLS,2007-01-01T00:00:00.000,0.9767930260387914,polygon 36.114549376826155 -4.021887724016807 36.992874134950696 -4.024683299980055 36.9919353540321 -5.016357547419773 36.01159497247942 -5.0257435605684435 36.008892762439075 -4.0277918631917515,0.18616477880166565,4.4221514508099995,53705.335482859715,image,0.0,ELIXIR,science,,0.0,,827128.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Bm04,2006-01-09T13:50:59.000,,,ivo://cadc.nrc.ca/CFHT?827128/827128p
caom:CFHT/827128,CFHT,827128.0,827128p,36.500442167889936,-4.521981006826892,53705.3320097,MegaPrime,300.08100000000013,D1,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05BL01,Deep_Synoptic CFHTLS,2007-01-01T00:00:00.000,0.9767930260387914,polygon 36.114549376826155 -4.021887724016807 36.992874134950696 -4.024683299980055 36.9919353540321 -5.016357547419773 36.01159497247942 -5.0257435605684435 36.008892762439075 -4.0277918631917515,0.18616477880166565,4.4221514508099995,53705.335482859715,image,0.0,ELIXIR,science,,0.0,,827128.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Bm04,2006-01-09T13:50:59.000,,,ivo://cadc.nrc.ca/CFHT?827128/827128p
caom:CFHT/827129,CFHT,827129.0,827129p,36.50465249577813,-4.4893064406710295,53705.336801699996,MegaPrime,300.0849999999998,D1,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05BL01,Deep_Synoptic CFHTLS,2007-01-01T00:00:00.000,0.9735539566158736,polygon 36.99673415404064 -3.991344519562759 36.996484404172875 -4.983248102686147 36.0132014760591 -4.988190381391732 36.01279291447522 -3.9944531018260534,0.1861262069879311,4.4221514508099995,53705.34027490602,image,0.0,ELIXIR,science,,0.0,,827129.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Bm04,2006-01-09T13:51:02.000,,,ivo://cadc.nrc.ca/CFHT?827129/827129p
caom:CFHT/827129,CFHT,827129.0,827129p,36.50465249577813,-4.4893064406710295,53705.336801699996,MegaPrime,300.0849999999998,D1,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05BL01,Deep_Synoptic CFHTLS,2007-01-01T00:00:00.000,0.9735539566158736,polygon 36.99673415404064 -3.991344519562759 36.996484404172875 -4.983248102686147 36.0132014760591 -4.988190381391732 36.01279291447522 -3.9944531018260534,0.1861262069879311,4.4221514508099995,53705.34027490602,image,0.0,ELIXIR,science,,0.0,,827129.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Bm04,2006-01-09T13:51:02.000,,,ivo://cadc.nrc.ca/CFHT?827129/827129p
caom:CFHT/827130,CFHT,827130.0,827130p,36.495920983400566,-4.472053287225663,53705.3409415,MegaPrime,300.06400000000014,D1,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05BL01,Deep_Synoptic CFHTLS,2007-01-01T00:00:00.000,0.9728875329342229,polygon 36.98474569482541 -3.9717265820415264 36.98831047771167 -4.967281592562188 36.005183072896195 -4.970267458154183 36.00442292117906 -3.977793720733871,0.185985193316066,4.4221514508099995,53705.34441446296,image,0.0,ELIXIR,science,,0.0,,827130.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Bm04,2006-01-09T13:56:06.000,,,ivo://cadc.nrc.ca/CFHT?827130/827130p
caom:CFHT/827130,CFHT,827130.0,827130p,36.495920983400566,-4.472053287225663,53705.3409415,MegaPrime,300.06400000000014,D1,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05BL01,Deep_Synoptic CFHTLS,2007-01-01T00:00:00.000,0.9728875329342229,polygon 36.98474569482541 -3.9717265820415264 36.98831047771167 -4.967281592562188 36.005183072896195 -4.970267458154183 36.00442292117906 -3.977793720733871,0.185985193316066,4.4221514508099995,53705.34441446296,image,0.0,ELIXIR,science,,0.0,,827130.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Bm04,2006-01-09T13:56:06.000,,,ivo://cadc.nrc.ca/CFHT?827130/827130p
caom:CFHT/827176,CFHT,827176.0,827176p,150.11601678183231,2.2093132110002793,53705.5772421,MegaPrime,300.11299999999994,D2,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05BL01,Deep_Synoptic CFHTLS,2007-01-01T00:00:00.000,0.97576599398721,polygon 149.62744809707746 1.7097265686279428 149.62421373802673 2.705965060138624 150.6049511125327 2.708453623615469 150.60765584571544 1.7128289269272443,0.185915271471006,4.4221514508099995,53705.580715630094,image,0.0,ELIXIR,science,,0.0,,827176.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Bm04,2006-01-09T14:29:38.000,,,ivo://cadc.nrc.ca/CFHT?827176/827176p
caom:CFHT/827177,CFHT,827177.0,827177p,150.11024645826188,2.2013315364436465,53705.5813038,MegaPrime,300.0789999999999,D2,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05BL01,Deep_Synoptic CFHTLS,2007-01-01T00:00:00.000,0.9755322495181956,polygon 149.62169014511534 1.7020870932351926 149.6182330600936 2.6973860361143664 150.59927535941725 2.700750786701306 150.60150437930074 1.7045845518927933,0.18592449493881605,4.4221514508099995,53705.58477693657,image,0.0,ELIXIR,science,,0.0,,827177.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Bm04,2006-01-09T14:34:59.000,,,ivo://cadc.nrc.ca/CFHT?827177/827177p
caom:CFHT/827178,CFHT,827178.0,827178p,150.11837340420104,2.183604138763272,53705.585358000004,MegaPrime,300.09599999999983,D2,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05BL01,Deep_Synoptic CFHTLS,2007-01-01T00:00:00.000,0.977382566579358,polygon 149.63215306395483 1.6798514174446524 149.62638114396233 2.681002987942307 150.6063206759641 2.684986919430713 150.60992586811892 1.687755210407829,0.1861065879783755,4.4221514508099995,53705.58883133333,image,0.0,ELIXIR,science,,0.0,,827178.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Bm04,2006-01-09T14:35:27.000,,,ivo://cadc.nrc.ca/CFHT?827178/827178p
caom:CFHT/827179,CFHT,827179.0,827179p,150.1229090884344,2.21736890907826,53705.589457300004,MegaPrime,300.0990000000001,D2,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05BL01,Deep_Synoptic CFHTLS,2007-01-01T00:00:00.000,0.976202614956442,polygon 149.63351823605458 1.7180423729877532 149.63049680621185 2.714208561324213 150.61496459351278 2.7142410690357934 150.61377634646416 1.721463373548957,0.18599382184312388,4.4221514508099995,53705.592930668055,image,0.0,ELIXIR,science,,0.0,,827179.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Bm04,2006-01-09T14:41:21.000,,,ivo://cadc.nrc.ca/CFHT?827179/827179p
caom:CFHT/827180,CFHT,827180.0,827180p,150.11410957036418,2.2333725624790333,53705.593586099996,MegaPrime,300.0990000000001,D2,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05BL01,Deep_Synoptic CFHTLS,2007-01-01T00:00:00.000,0.9785916059075391,polygon 149.62536247896904 1.735333224038257 149.62163491830188 2.7314476574487827 150.60283706728268 2.733778813875489 150.60526821900385 1.7382719568035867 150.5019759894828 1.732112104476414,0.1859354115341757,4.4221514508099995,53705.59705946807,image,0.0,ELIXIR,science,,0.0,,827180.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Bm04,2006-01-09T14:41:15.000,,,ivo://cadc.nrc.ca/CFHT?827180/827180p
caom:CFHT/827483,CFHT,827483.0,827483p,333.87729998319986,-17.729410877479086,53709.2205026,MegaPrime,300.0869999999997,D4,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05BL01,Deep_Synoptic CFHTLS,2007-01-05T00:00:00.000,0.9748596109166954,polygon 334.3938314209906 -18.225218301293097 333.3631004020579 -18.227679241994352 333.3629865082619 -17.232927445818547 334.3889217334219 -17.22943893616788,0.1858884478985975,4.4221514508099995,53709.22397582917,image,0.0,ELIXIR,science,,0.0,,827483.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Bm04,2006-01-09T15:11:33.000,,,ivo://cadc.nrc.ca/CFHT?827483/827483p
caom:CFHT/827484,CFHT,827484.0,827484p,333.8707102318365,-17.73782204343759,53709.224612900005,MegaPrime,300.095,D4,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05BL01,Deep_Synoptic CFHTLS,2007-01-05T00:00:00.000,0.9753948780199976,polygon 334.3874507350339 -18.233621520923435 333.35644267000185 -18.23641440706868 333.35639239401434 -17.240718879261806 334.3826308962676 -17.23815940907636,0.1858766142496886,4.4221514508099995,53709.22808622176,image,0.0,ELIXIR,science,,0.0,,827484.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Bm04,2006-01-09T15:10:36.000,,,ivo://cadc.nrc.ca/CFHT?827484/827484p
caom:CFHT/827485,CFHT,827485.0,827485p,333.87955871490925,-17.754467014463927,53709.2287521,MegaPrime,300.0869999999997,D4,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05BL01,Deep_Synoptic CFHTLS,2007-01-05T00:00:00.000,0.975160857367186,polygon 334.39642765291865 -18.250321674311166 333.365313963552 -18.252761923619175 333.3650977830833 -17.257379917171107 334.3914217888252 -17.255023144323914,0.18590963873661112,4.4221514508099995,53709.23222532917,image,0.0,ELIXIR,science,,0.0,,827485.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Bm04,2006-01-09T15:15:11.000,,,ivo://cadc.nrc.ca/CFHT?827485/827485p
caom:CFHT/827486,CFHT,827486.0,827486p,333.884178564902,-17.720212303716547,53709.232898899994,MegaPrime,300.077,D4,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05BL01,Deep_Synoptic CFHTLS,2007-01-05T00:00:00.000,0.9766604803871104,polygon 334.40010851691494 -18.216616015893507 333.369532255734 -18.219338875104754 333.3693954611656 -17.224296399510052 334.3966793829119 -17.218708037973173,0.1858966522975272,4.4221514508099995,53709.23637201343,image,0.0,ELIXIR,science,,0.0,,827486.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Bm04,2006-01-09T15:16:40.000,,,ivo://cadc.nrc.ca/CFHT?827486/827486p
caom:CFHT/827487,CFHT,827487.0,827487p,333.8767280953321,-17.706872820353286,53709.2370237,MegaPrime,300.0609999999998,D4,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05BL01,Deep_Synoptic CFHTLS,2007-01-05T00:00:00.000,0.9828974159152182,polygon 334.3985679893623 -18.206761857675147 333.35990606741404 -18.203843688624772 333.36012367109714 -17.207132421225808 334.3865830072495 -17.204984773975056,0.18600893459374496,4.4221514508099995,53709.24049662824,image,0.0,ELIXIR,science,,0.0,,827487.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Bm04,2006-01-09T15:24:49.000,,,ivo://cadc.nrc.ca/CFHT?827487/827487p
caom:CFHT/827703,CFHT,827703.0,827703p,36.497175725926475,-4.4940762043621865,53711.34562869999,MegaPrime,300.1049999999998,D1,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05BL01,Deep_Synoptic CFHTLS,2007-01-07T00:00:00.000,0.974381611750708,polygon 36.112556845718494 -3.9962430952306676 36.98606612208098 -3.994882806309505 36.98984509546733 -4.990277773859987 36.006477562178226 -4.992839410071355 36.00611839589439 -4.001952823197868,0.1860474763281663,4.4221514508099995,53711.3491021375,image,0.0,ELIXIR,science,,0.0,,827703.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Bm04,2006-01-09T16:02:42.000,,,ivo://cadc.nrc.ca/CFHT?827703/827703p
caom:CFHT/827703,CFHT,827703.0,827703p,36.497175725926475,-4.4940762043621865,53711.34562869999,MegaPrime,300.1049999999998,D1,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05BL01,Deep_Synoptic CFHTLS,2007-01-07T00:00:00.000,0.974381611750708,polygon 36.112556845718494 -3.9962430952306676 36.98606612208098 -3.994882806309505 36.98984509546733 -4.990277773859987 36.006477562178226 -4.992839410071355 36.00611839589439 -4.001952823197868,0.1860474763281663,4.4221514508099995,53711.3491021375,image,0.0,ELIXIR,science,,0.0,,827703.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Bm04,2006-01-09T16:02:42.000,,,ivo://cadc.nrc.ca/CFHT?827703/827703p
caom:CFHT/827703,CFHT,827703.0,827703p,36.497175725926475,-4.4940762043621865,53711.34562869999,MegaPrime,300.1049999999998,D1,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05BL01,Deep_Synoptic CFHTLS,2007-01-07T00:00:00.000,0.974381611750708,polygon 36.112556845718494 -3.9962430952306676 36.98606612208098 -3.994882806309505 36.98984509546733 -4.990277773859987 36.006477562178226 -4.992839410071355 36.00611839589439 -4.001952823197868,0.1860474763281663,4.4221514508099995,53711.3491021375,image,0.0,ELIXIR,science,,0.0,,827703.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Bm04,2006-01-09T16:02:42.000,,,ivo://cadc.nrc.ca/CFHT?827703/827703p
caom:CFHT/827705,CFHT,827705.0,827705p,36.493495913569596,-4.5049886981815215,53711.34968230001,MegaPrime,300.0990000000001,D1,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05BL01,Deep_Synoptic CFHTLS,2007-01-07T00:00:00.000,0.9804577996243397,polygon 36.1061966031357 -4.004526244271574 36.983953626177474 -4.007183940145339 36.989047725732206 -5.0048343395731365 36.000226338002626 -5.001293089332194 35.9999933611984 -4.010292513357328,0.18617628366423486,4.4221514508099995,53711.35315566807,image,0.0,ELIXIR,science,,0.0,,827705.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Bm04,2006-01-09T16:10:36.000,,,ivo://cadc.nrc.ca/CFHT?827705/827705p
caom:CFHT/827705,CFHT,827705.0,827705p,36.493495913569596,-4.5049886981815215,53711.34968230001,MegaPrime,300.0990000000001,D1,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05BL01,Deep_Synoptic CFHTLS,2007-01-07T00:00:00.000,0.9804577996243397,polygon 36.1061966031357 -4.004526244271574 36.983953626177474 -4.007183940145339 36.989047725732206 -5.0048343395731365 36.000226338002626 -5.001293089332194 35.9999933611984 -4.010292513357328,0.18617628366423486,4.4221514508099995,53711.35315566807,image,0.0,ELIXIR,science,,0.0,,827705.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Bm04,2006-01-09T16:10:36.000,,,ivo://cadc.nrc.ca/CFHT?827705/827705p
caom:CFHT/827705,CFHT,827705.0,827705p,36.493495913569596,-4.5049886981815215,53711.34968230001,MegaPrime,300.0990000000001,D1,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05BL01,Deep_Synoptic CFHTLS,2007-01-07T00:00:00.000,0.9804577996243397,polygon 36.1061966031357 -4.004526244271574 36.983953626177474 -4.007183940145339 36.989047725732206 -5.0048343395731365 36.000226338002626 -5.001293089332194 35.9999933611984 -4.010292513357328,0.18617628366423486,4.4221514508099995,53711.35315566807,image,0.0,ELIXIR,science,,0.0,,827705.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Bm04,2006-01-09T16:10:36.000,,,ivo://cadc.nrc.ca/CFHT?827705/827705p
caom:CFHT/827706,CFHT,827706.0,827706p,36.498276590732985,-4.520775425565176,53711.3537347,MegaPrime,300.09599999999983,D1,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05BL01,Deep_Synoptic CFHTLS,2007-01-07T00:00:00.000,0.979015786823922,polygon 36.98844321713647 -4.019482620739737 36.9916223938451 -5.015038492821134 36.11935258442086 -5.025562557919216 36.00874377566795 -5.017946566978523 36.00630809629337 -4.022285045063171,0.186038045627092,4.4221514508099995,53711.35720803333,image,0.0,ELIXIR,science,,0.0,,827706.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Bm04,2006-01-09T16:10:37.000,,,ivo://cadc.nrc.ca/CFHT?827706/827706p
caom:CFHT/827706,CFHT,827706.0,827706p,36.498276590732985,-4.520775425565176,53711.3537347,MegaPrime,300.09599999999983,D1,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05BL01,Deep_Synoptic CFHTLS,2007-01-07T00:00:00.000,0.979015786823922,polygon 36.98844321713647 -4.019482620739737 36.9916223938451 -5.015038492821134 36.11935258442086 -5.025562557919216 36.00874377566795 -5.017946566978523 36.00630809629337 -4.022285045063171,0.186038045627092,4.4221514508099995,53711.35720803333,image,0.0,ELIXIR,science,,0.0,,827706.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Bm04,2006-01-09T16:10:37.000,,,ivo://cadc.nrc.ca/CFHT?827706/827706p
caom:CFHT/827706,CFHT,827706.0,827706p,36.498276590732985,-4.520775425565176,53711.3537347,MegaPrime,300.09599999999983,D1,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05BL01,Deep_Synoptic CFHTLS,2007-01-07T00:00:00.000,0.979015786823922,polygon 36.98844321713647 -4.019482620739737 36.9916223938451 -5.015038492821134 36.11935258442086 -5.025562557919216 36.00874377566795 -5.017946566978523 36.00630809629337 -4.022285045063171,0.186038045627092,4.4221514508099995,53711.35720803333,image,0.0,ELIXIR,science,,0.0,,827706.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Bm04,2006-01-09T16:10:37.000,,,ivo://cadc.nrc.ca/CFHT?827706/827706p
caom:CFHT/827707,CFHT,827707.0,827707p,36.503516466480384,-4.486697017710668,53711.358675999996,MegaPrime,300.11,D1,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05BL01,Deep_Synoptic CFHTLS,2007-01-07T00:00:00.000,0.977245920444453,polygon 36.11862335453664 -3.9878741260331054 36.99316630502725 -3.9851825751482153 36.99560979007803 -4.981180899920801 36.01495064489579 -4.991574816171195 36.01224341400638 -3.9936231326605736,0.18606018554003484,4.4221514508099995,53711.362149495384,image,0.0,ELIXIR,science,,0.0,,827707.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Bm04,2006-01-09T16:02:28.000,,,ivo://cadc.nrc.ca/CFHT?827707/827707p
caom:CFHT/827707,CFHT,827707.0,827707p,36.503516466480384,-4.486697017710668,53711.358675999996,MegaPrime,300.11,D1,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05BL01,Deep_Synoptic CFHTLS,2007-01-07T00:00:00.000,0.977245920444453,polygon 36.11862335453664 -3.9878741260331054 36.99316630502725 -3.9851825751482153 36.99560979007803 -4.981180899920801 36.01495064489579 -4.991574816171195 36.01224341400638 -3.9936231326605736,0.18606018554003484,4.4221514508099995,53711.362149495384,image,0.0,ELIXIR,science,,0.0,,827707.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Bm04,2006-01-09T16:02:28.000,,,ivo://cadc.nrc.ca/CFHT?827707/827707p
caom:CFHT/827707,CFHT,827707.0,827707p,36.503516466480384,-4.486697017710668,53711.358675999996,MegaPrime,300.11,D1,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05BL01,Deep_Synoptic CFHTLS,2007-01-07T00:00:00.000,0.977245920444453,polygon 36.11862335453664 -3.9878741260331054 36.99316630502725 -3.9851825751482153 36.99560979007803 -4.981180899920801 36.01495064489579 -4.991574816171195 36.01224341400638 -3.9936231326605736,0.18606018554003484,4.4221514508099995,53711.362149495384,image,0.0,ELIXIR,science,,0.0,,827707.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Bm04,2006-01-09T16:02:28.000,,,ivo://cadc.nrc.ca/CFHT?827707/827707p
caom:CFHT/827708,CFHT,827708.0,827708p,36.49703595760839,-4.470786109189233,53711.3627383,MegaPrime,300.1000000000002,D1,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05BL01,Deep_Synoptic CFHTLS,2007-01-07T00:00:00.000,0.980406128982672,polygon 36.11014502756693 -3.9711157154986836 36.98416697226012 -3.9691090879574773 36.992932578150665 -4.971495584575649 36.00460265016563 -4.967711535973493 36.003923424602334 -3.9769537519386944,0.18610619275355966,4.4221514508099995,53711.36621167962,image,0.0,ELIXIR,science,,0.0,,827708.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Bm04,2006-01-09T16:11:10.000,,,ivo://cadc.nrc.ca/CFHT?827708/827708p
caom:CFHT/827708,CFHT,827708.0,827708p,36.49703595760839,-4.470786109189233,53711.3627383,MegaPrime,300.1000000000002,D1,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05BL01,Deep_Synoptic CFHTLS,2007-01-07T00:00:00.000,0.980406128982672,polygon 36.11014502756693 -3.9711157154986836 36.98416697226012 -3.9691090879574773 36.992932578150665 -4.971495584575649 36.00460265016563 -4.967711535973493 36.003923424602334 -3.9769537519386944,0.18610619275355966,4.4221514508099995,53711.36621167962,image,0.0,ELIXIR,science,,0.0,,827708.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Bm04,2006-01-09T16:11:10.000,,,ivo://cadc.nrc.ca/CFHT?827708/827708p
